State,Gender,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Vehicle Class,Total Claim Amount
Arizona,Female,Bachelor,5220.0,64964.0,66.0,0,Personal Auto,Four-Door Car,286.967405
Nevada,Female,College,6140.0,34112.0,77.0,0,Personal Auto,Four-Door Car,369.6
Arizona,Female,College,3757.0,0.0,108.0,3,Personal Auto,SUV,718.383
California,Male,High School or Below,7357.0,81145.0,92.0,0,Corporate Auto,Two-Door Car,321.060571
California,Female,Master,32725.0,39894.0,134.0,0,Corporate Auto,SUV,411.077415
California,Male,High School or Below,7057.0,52447.0,90.0,0,Personal Auto,Four-Door Car,61.585668
California,Male,College,11005.0,0.0,69.0,2,Personal Auto,Four-Door Car,496.8
California,Male,College,5564.0,35398.0,71.0,0,Personal Auto,Four-Door Car,340.8
Oregon,Female,High School or Below,7451.0,26239.0,65.0,0,Personal Auto,Four-Door Car,312.0
Arizona,Female,College,5181.0,0.0,70.0,0,Personal Auto,Four-Door Car,336.0
Washington,Male,Master,12584.0,83013.0,103.0,0,Corporate Auto,SUV,155.125923
California,Male,College,13057.0,0.0,190.0,0,Personal Auto,Luxury SUV,1833.182529
Arizona,Female,High School or Below,17777.0,86205.0,223.0,0,Personal Auto,Luxury Car,1070.4
Nevada,Male,College,2757.0,50414.0,69.0,0,Personal Auto,Four-Door Car,331.2
California,Male,Doctor,7535.0,37496.0,65.0,0,Corporate Auto,Two-Door Car,312.0
Oregon,Female,High School or Below,2827.0,24224.0,71.0,0,Corporate Auto,Two-Door Car,511.2
California,Male,Bachelor,7327.0,62338.0,92.0,0,Corporate Auto,Four-Door Car,4.216231
Oregon,Male,College,6633.0,63483.0,83.0,0,Personal Auto,Four-Door Car,85.073541
Arizona,Male,High School or Below,2486.0,0.0,70.0,0,Personal Auto,Two-Door Car,504.0
Oregon,Male,High School or Below,8598.0,38113.0,73.0,0,Personal Auto,Four-Door Car,203.640251
Arizona,Female,High School or Below,8587.0,38676.0,72.0,0,Personal Auto,Four-Door Car,146.124719
Arizona,Female,Master,2418.0,20200.0,65.0,3,Personal Auto,Two-Door Car,312.0
Arizona,Male,College,2694.0,29038.0,69.0,0,Personal Auto,Four-Door Car,56.351667
Arizona,Male,Master,7179.0,23179.0,91.0,0,Corporate Auto,Two-Door Car,436.8
Oregon,Male,Doctor,10629.0,56598.0,88.0,0,Personal Auto,Four-Door Car,92.966783
Arizona,Male,College,2711.0,0.0,76.0,0,Corporate Auto,Two-Door Car,547.2
Oregon,Female,Bachelor,7724.0,46988.0,195.0,0,Corporate Auto,Luxury SUV,294.762659
Oregon,Male,College,3509.0,20978.0,98.0,1,Personal Auto,Four-Door Car,1176.2788
California,Female,High School or Below,2241.0,0.0,63.0,0,Personal Auto,Two-Door Car,453.6
Oregon,Female,High School or Below,33280.0,59130.0,117.0,0,Corporate Auto,Sports Car,436.533172
Washington,Male,Bachelor,5348.0,31572.0,70.0,3,Personal Auto,Four-Door Car,292.434826
California,Female,Bachelor,5251.0,0.0,72.0,0,Personal Auto,Four-Door Car,345.6
California,Male,Bachelor,4687.0,32646.0,119.0,0,Corporate Auto,Four-Door Car,464.99983
Arizona,Female,Bachelor,7148.0,51791.0,181.0,1,Personal Auto,Luxury Car,422.960234
Washington,Male,High School or Below,5029.0,70828.0,62.0,0,Personal Auto,Four-Door Car,297.6
Oregon,Female,College,2415.0,40903.0,61.0,0,Corporate Auto,Four-Door Car,409.88696
California,Female,High School or Below,7546.0,0.0,106.0,1,Corporate Auto,SUV,631.108223
California,Female,High School or Below,5264.0,24031.0,66.0,0,Personal Auto,Four-Door Car,316.8
Oregon,Male,High School or Below,4474.0,84927.0,112.0,0,Personal Auto,SUV,537.6
Oregon,Female,Bachelor,21579.0,0.0,72.0,0,Corporate Auto,Two-Door Car,510.976913
California,Female,College,2903.0,23893.0,73.0,0,Personal Auto,Four-Door Car,186.292275
Arizona,Male,Doctor,10876.0,71255.0,138.0,0,Personal Auto,Sports Car,138.633681
Nevada,Female,College,4413.0,37697.0,112.0,0,Personal Auto,SUV,38.403843
Arizona,Male,College,12504.0,33746.0,106.0,0,Personal Auto,Two-Door Car,508.8
Washington,Female,College,7463.0,70263.0,93.0,0,Personal Auto,Two-Door Car,7.345946
Oregon,Male,Bachelor,4691.0,43367.0,118.0,0,Personal Auto,Four-Door Car,1026.741926
California,Female,High School or Below,2943.0,0.0,81.0,0,Personal Auto,Two-Door Car,388.8
Oregon,Female,Doctor,5003.0,0.0,66.0,1,Personal Auto,Four-Door Car,445.19869
Nevada,Female,High School or Below,13467.0,11432.0,119.0,0,Special Auto,SUV,571.2
California,Male,College,3386.0,67249.0,86.0,0,Special Auto,Four-Door Car,33.894695
California,Female,Bachelor,5503.0,76839.0,68.0,0,Personal Auto,Four-Door Car,326.4
Oregon,Female,College,25807.0,71210.0,214.0,1,Personal Auto,Luxury Car,1027.2
California,Female,Bachelor,4739.0,49447.0,119.0,2,Personal Auto,Four-Door Car,762.007253
Nevada,Female,High School or Below,15778.0,98713.0,65.0,0,Personal Auto,Two-Door Car,289.894293
Oregon,Male,Bachelor,2620.0,26094.0,67.0,0,Personal Auto,Two-Door Car,2.028223
California,Male,Master,15446.0,26990.0,65.0,1,Personal Auto,Four-Door Car,297.864823
Washington,Female,College,3356.0,46644.0,84.0,0,Personal Auto,Four-Door Car,150.688024
California,Female,Master,2874.0,33462.0,72.0,0,Personal Auto,Four-Door Car,112.425578
Oregon,Female,Bachelor,2847.0,66880.0,71.0,0,Personal Auto,Four-Door Car,340.8
Arizona,Male,Bachelor,23814.0,88680.0,66.0,0,Personal Auto,Four-Door Car,201.762191
Oregon,Male,High School or Below,5313.0,0.0,79.0,0,Corporate Auto,Two-Door Car,568.8
Washington,Male,College,3730.0,75132.0,93.0,2,Personal Auto,Four-Door Car,446.4
California,Female,Master,9031.0,0.0,122.0,0,Personal Auto,Sports Car,650.52179
California,Female,High School or Below,5931.0,56617.0,74.0,0,Personal Auto,Four-Door Car,355.2
California,Female,College,9429.0,75638.0,83.0,4,Personal Auto,Four-Door Car,108.69654
California,Female,Bachelor,7613.0,24982.0,109.0,4,Personal Auto,SUV,523.2
Washington,Female,High School or Below,3313.0,40348.0,83.0,0,Personal Auto,Four-Door Car,26.314753
Arizona,Female,College,7317.0,24083.0,63.0,1,Personal Auto,Four-Door Car,340.453606
Oregon,Female,Bachelor,2666.0,81538.0,66.0,0,Personal Auto,Four-Door Car,272.844816
Oregon,Male,College,3231.0,62873.0,81.0,0,Personal Auto,Four-Door Car,207.75186
Oregon,Male,High School or Below,17367.0,66245.0,145.0,0,Personal Auto,SUV,181.501424
Oregon,Male,Bachelor,10596.0,0.0,102.0,0,Personal Auto,SUV,734.4
California,Male,College,5999.0,26303.0,165.0,0,Personal Auto,SUV,956.589903
California,Female,Bachelor,17006.0,58620.0,71.0,0,Corporate Auto,Four-Door Car,340.8
California,Male,Bachelor,3954.0,18375.0,103.0,0,Personal Auto,Sports Car,535.080276
Nevada,Female,College,3589.0,30944.0,92.0,0,Personal Auto,Four-Door Car,348.216284
Arizona,Male,College,7330.0,59630.0,185.0,0,Personal Auto,SUV,888.0
Nevada,Female,Bachelor,7381.0,53957.0,184.0,0,Corporate Auto,Luxury SUV,61.554272
Oregon,Male,High School or Below,7473.0,44385.0,97.0,0,Corporate Auto,Four-Door Car,465.6
Oregon,Male,High School or Below,8500.0,0.0,119.0,0,Personal Auto,Sports Car,856.8
California,Female,High School or Below,19358.0,25561.0,163.0,0,Corporate Auto,SUV,983.374985
California,Male,High School or Below,5846.0,85956.0,145.0,0,Corporate Auto,SUV,510.381882
Arizona,Female,High School or Below,2232.0,0.0,61.0,1,Personal Auto,Four-Door Car,311.404068
Oregon,Male,Bachelor,4865.0,37406.0,122.0,1,Corporate Auto,SUV,1134.960471
California,Female,High School or Below,4594.0,39053.0,114.0,0,Personal Auto,Sports Car,547.2
Oregon,Male,High School or Below,3044.0,24475.0,84.0,3,Personal Auto,Four-Door Car,604.8
Washington,Male,Bachelor,2760.0,92296.0,69.0,0,Personal Auto,Two-Door Car,331.2
Oregon,Male,High School or Below,11064.0,29484.0,93.0,0,Personal Auto,Two-Door Car,446.4
California,Male,College,7556.0,0.0,114.0,0,Personal Auto,Four-Door Car,820.8
Oregon,Male,College,7470.0,48088.0,94.0,0,Personal Auto,Two-Door Car,134.828318
California,Male,Bachelor,4920.0,21366.0,63.0,0,Personal Auto,Two-Door Car,302.4
Arizona,Male,High School or Below,12299.0,17101.0,113.0,0,Special Auto,SUV,542.4
Washington,Female,High School or Below,4630.0,0.0,64.0,0,Personal Auto,Four-Door Car,460.8
California,Male,College,4637.0,26802.0,66.0,1,Personal Auto,Two-Door Car,316.8
Arizona,Male,High School or Below,20468.0,89025.0,64.0,0,Personal Auto,Four-Door Car,179.251604
California,Male,Bachelor,3793.0,0.0,104.0,0,Personal Auto,SUV,748.8
California,Female,Bachelor,17526.0,52228.0,220.0,1,Personal Auto,Luxury SUV,1056.0
California,Female,High School or Below,4715.0,0.0,126.0,0,Personal Auto,SUV,694.357961
California,Male,College,2289.0,0.0,63.0,0,Personal Auto,Four-Door Car,344.288189
California,Male,College,5670.0,83086.0,71.0,3,Personal Auto,Four-Door Car,320.486645
Washington,Male,High School or Below,7229.0,53214.0,91.0,0,Personal Auto,Four-Door Car,436.8
Oregon,Female,Bachelor,11009.0,51643.0,283.0,0,Special Auto,Luxury Car,1358.4
Arizona,Male,High School or Below,5640.0,73168.0,70.0,0,Corporate Auto,Four-Door Car,425.800112
Washington,Female,Bachelor,11196.0,0.0,298.0,0,Personal Auto,Luxury Car,2145.6
California,Female,College,12840.0,0.0,90.0,0,Personal Auto,Two-Door Car,648.0
Oregon,Male,Doctor,8828.0,61246.0,110.0,0,Personal Auto,Sports Car,159.239518
Washington,Male,High School or Below,13269.0,32762.0,112.0,0,Corporate Auto,Four-Door Car,326.926833
California,Male,College,3729.0,0.0,69.0,5,Personal Auto,Two-Door Car,496.8
Nevada,Female,High School or Below,4983.0,0.0,133.0,0,Personal Auto,Sports Car,957.6
Washington,Male,College,13728.0,0.0,126.0,0,Personal Auto,SUV,604.8
California,Female,College,8344.0,64127.0,71.0,0,Personal Auto,Four-Door Car,72.862304
Oregon,Male,High School or Below,7192.0,0.0,67.0,0,Personal Auto,Two-Door Car,308.54976
Washington,Female,Bachelor,13759.0,16794.0,96.0,0,Personal Auto,Four-Door Car,460.8
Nevada,Male,Bachelor,9789.0,31930.0,83.0,0,Personal Auto,Four-Door Car,37.699658
Oregon,Male,Master,3360.0,74918.0,85.0,0,Special Auto,Two-Door Car,314.246507
Oregon,Male,Bachelor,4888.0,70742.0,124.0,1,Personal Auto,SUV,211.68058
Oregon,Male,College,7582.0,64801.0,64.0,0,Corporate Auto,Four-Door Car,268.471802
California,Female,Bachelor,2516.0,48829.0,64.0,1,Personal Auto,Four-Door Car,300.312635
California,Female,Doctor,3571.0,73853.0,89.0,0,Personal Auto,Four-Door Car,427.2
Arizona,Male,High School or Below,9869.0,0.0,99.0,0,Personal Auto,Four-Door Car,712.8
Oregon,Male,Bachelor,5376.0,66844.0,70.0,4,Personal Auto,Four-Door Car,104.977375
California,Female,High School or Below,4255.0,11904.0,61.0,2,Corporate Auto,Two-Door Car,292.8
California,Male,Bachelor,3061.0,56869.0,83.0,3,Personal Auto,Four-Door Car,269.406119
Arizona,Male,Bachelor,2415.0,0.0,67.0,0,Personal Auto,Two-Door Car,482.4
Washington,Female,Bachelor,4527.0,0.0,68.0,1,Personal Auto,Four-Door Car,326.4
Arizona,Male,College,5635.0,59325.0,71.0,0,Corporate Auto,Four-Door Car,229.686659
Arizona,Female,High School or Below,8255.0,0.0,115.0,0,Corporate Auto,Sports Car,552.0
Washington,Male,High School or Below,7320.0,0.0,112.0,1,Personal Auto,Two-Door Car,806.4
California,Male,High School or Below,3934.0,25927.0,103.0,0,Personal Auto,SUV,674.973614
Arizona,Male,College,2433.0,0.0,71.0,0,Corporate Auto,Four-Door Car,493.055291
California,Male,Bachelor,5707.0,83073.0,71.0,0,Corporate Auto,Two-Door Car,10.42277
Oregon,Female,High School or Below,2585.0,0.0,73.0,2,Personal Auto,Four-Door Car,350.4
Oregon,Female,College,2660.0,0.0,87.0,3,Special Auto,Four-Door Car,420.041981
Arizona,Female,College,5311.0,0.0,72.0,1,Personal Auto,Four-Door Car,345.6
Arizona,Female,College,5875.0,35301.0,74.0,0,Personal Auto,Four-Door Car,128.643975
California,Female,College,8580.0,21829.0,111.0,0,Personal Auto,Sports Car,532.8
Washington,Female,Bachelor,8904.0,15142.0,116.0,0,Personal Auto,Two-Door Car,792.609747
Arizona,Female,Doctor,8150.0,0.0,71.0,0,Corporate Auto,Two-Door Car,340.8
Arizona,Male,Bachelor,2570.0,58498.0,67.0,3,Personal Auto,Four-Door Car,321.6
Nevada,Female,High School or Below,2586.0,64592.0,64.0,0,Personal Auto,Four-Door Car,307.2
California,Male,Bachelor,2845.0,80306.0,71.0,0,Corporate Auto,Two-Door Car,340.8
California,Female,Bachelor,4634.0,29105.0,117.0,0,Personal Auto,Sports Car,272.612048
Arizona,Female,Bachelor,6679.0,47137.0,84.0,0,Personal Auto,Four-Door Car,161.640052
Nevada,Female,College,2223.0,0.0,62.0,0,Corporate Auto,Two-Door Car,446.4
Washington,Female,Doctor,8523.0,0.0,109.0,0,Corporate Auto,SUV,723.786607
Oregon,Female,High School or Below,25082.0,0.0,100.0,0,Personal Auto,SUV,1000.850446
Washington,Female,College,3479.0,66711.0,86.0,0,Corporate Auto,Two-Door Car,366.381387
Oregon,Female,High School or Below,7852.0,48943.0,65.0,0,Corporate Auto,Two-Door Car,105.068788
Arizona,Female,Bachelor,2510.0,0.0,71.0,0,Personal Auto,Four-Door Car,511.2
Oregon,Female,High School or Below,2854.0,34807.0,73.0,0,Personal Auto,Two-Door Car,472.043042
Oregon,Female,High School or Below,8880.0,52583.0,113.0,0,Personal Auto,SUV,528.20086
California,Male,Master,8393.0,0.0,111.0,0,Corporate Auto,Sports Car,617.396701
Washington,Female,High School or Below,5279.0,92589.0,65.0,0,Personal Auto,Four-Door Car,312.0
Oregon,Male,College,8272.0,96689.0,103.0,0,Personal Auto,Sports Car,37.802583
Nevada,Male,High School or Below,7662.0,0.0,73.0,0,Corporate Auto,Four-Door Car,525.6
California,Male,Doctor,4900.0,76594.0,122.0,1,Personal Auto,SUV,832.453791
Arizona,Male,Bachelor,4509.0,83777.0,112.0,0,Personal Auto,Sports Car,377.354191
Washington,Female,College,3094.0,20954.0,78.0,0,Special Auto,Four-Door Car,534.501024
Nevada,Male,Master,4383.0,84491.0,110.0,0,Personal Auto,SUV,156.282093
Oregon,Female,Bachelor,2531.0,89451.0,63.0,0,Personal Auto,Four-Door Car,61.769564
Arizona,Female,High School or Below,8292.0,85132.0,106.0,5,Personal Auto,SUV,501.134524
Arizona,Male,College,8164.0,11193.0,114.0,0,Personal Auto,SUV,820.8
Oregon,Female,High School or Below,2337.0,28806.0,61.0,0,Personal Auto,Four-Door Car,292.8
Washington,Male,High School or Below,9002.0,76184.0,111.0,0,Corporate Auto,Two-Door Car,532.8
California,Male,College,5389.0,66429.0,136.0,0,Corporate Auto,Sports Car,57.712985
California,Female,High School or Below,2722.0,43278.0,68.0,0,Personal Auto,Four-Door Car,326.4
California,Male,College,6006.0,13528.0,86.0,0,Personal Auto,Four-Door Car,412.8
California,Male,Bachelor,5556.0,74015.0,72.0,0,Personal Auto,Four-Door Car,471.443077
Nevada,Female,Bachelor,5470.0,54507.0,138.0,0,Personal Auto,SUV,702.990032
Oregon,Female,Master,15611.0,0.0,119.0,5,Personal Auto,Four-Door Car,439.352186
Arizona,Male,College,2617.0,72302.0,66.0,0,Corporate Auto,Two-Door Car,316.8
Oregon,Female,Bachelor,4682.0,14606.0,72.0,5,Personal Auto,Four-Door Car,439.772868
Arizona,Male,Master,4890.0,0.0,68.0,0,Personal Auto,Four-Door Car,689.282166
Arizona,Female,College,7457.0,43406.0,187.0,0,Personal Auto,Luxury SUV,897.6
Arizona,Female,Master,22186.0,60426.0,62.0,0,Corporate Auto,Two-Door Car,133.284622
California,Male,Bachelor,5305.0,26334.0,71.0,0,Personal Auto,Two-Door Car,340.8
Washington,Female,College,9471.0,22514.0,80.0,0,Personal Auto,Four-Door Car,203.469143
Arizona,Female,Doctor,3548.0,76114.0,88.0,0,Personal Auto,Four-Door Car,422.4
Oregon,Male,Bachelor,2452.0,48791.0,62.0,3,Personal Auto,Two-Door Car,69.794432
California,Male,Bachelor,8653.0,65605.0,111.0,2,Corporate Auto,Two-Door Car,377.781658
Oregon,Female,High School or Below,2535.0,69259.0,63.0,0,Personal Auto,Four-Door Car,362.51794
Oregon,Female,High School or Below,4314.0,0.0,64.0,1,Personal Auto,Four-Door Car,460.8
Oregon,Female,High School or Below,6731.0,0.0,62.0,0,Corporate Auto,Four-Door Car,446.4
Oregon,Female,Bachelor,7780.0,90969.0,65.0,0,Personal Auto,Four-Door Car,190.751345
Nevada,Male,College,2805.0,50180.0,77.0,3,Personal Auto,Four-Door Car,360.499075
Washington,Male,Master,5252.0,41991.0,67.0,0,Personal Auto,Four-Door Car,88.382536
Arizona,Male,Bachelor,8045.0,71391.0,67.0,0,Personal Auto,Four-Door Car,284.000172
California,Female,High School or Below,4250.0,0.0,61.0,1,Personal Auto,Four-Door Car,292.8
Arizona,Female,College,13892.0,70725.0,70.0,0,Corporate Auto,Four-Door Car,336.0
Oregon,Female,Master,2725.0,36650.0,69.0,1,Personal Auto,Four-Door Car,56.60333
Washington,Male,High School or Below,4780.0,54194.0,119.0,1,Personal Auto,SUV,112.268583
Oregon,Female,Bachelor,4809.0,23554.0,61.0,0,Personal Auto,Two-Door Car,142.459804
Arizona,Male,College,8659.0,62464.0,109.0,0,Corporate Auto,Sports Car,400.181882
Oregon,Female,College,9216.0,71888.0,115.0,0,Personal Auto,SUV,552.0
California,Male,College,5068.0,80846.0,65.0,0,Corporate Auto,Four-Door Car,227.183015
Oregon,Male,College,4880.0,0.0,67.0,0,Personal Auto,Four-Door Car,321.6
Arizona,Female,High School or Below,13467.0,11432.0,119.0,0,Corporate Auto,SUV,571.2
Oregon,Female,College,13306.0,39017.0,170.0,2,Personal Auto,SUV,592.85751
California,Male,Bachelor,7350.0,0.0,108.0,0,Personal Auto,Sports Car,777.6
Arizona,Male,Bachelor,4822.0,73769.0,61.0,0,Corporate Auto,Four-Door Car,121.654567
Arizona,Female,Master,3555.0,58557.0,88.0,0,Personal Auto,Four-Door Car,55.510526
Nevada,Male,College,3136.0,0.0,91.0,0,Corporate Auto,Four-Door Car,707.264022
Oregon,Female,College,57521.0,48367.0,161.0,0,Personal Auto,SUV,772.8
Arizona,Male,College,2515.0,39718.0,65.0,2,Personal Auto,Four-Door Car,366.531664
Oregon,Female,College,7247.0,0.0,96.0,1,Personal Auto,Four-Door Car,460.8
Oregon,Female,High School or Below,4879.0,43358.0,61.0,0,Corporate Auto,Two-Door Car,400.294938
California,Female,Bachelor,2972.0,83873.0,76.0,1,Personal Auto,Two-Door Car,218.374041
California,Female,Doctor,11303.0,22361.0,95.0,0,Personal Auto,Four-Door Car,530.667993
California,Female,Bachelor,7997.0,70061.0,99.0,0,Corporate Auto,Four-Door Car,699.517349
California,Male,High School or Below,7412.0,0.0,73.0,0,Personal Auto,Four-Door Car,525.6
Arizona,Female,Bachelor,3179.0,65742.0,79.0,0,Personal Auto,Four-Door Car,277.360797
Washington,Male,Bachelor,22659.0,23665.0,67.0,0,Personal Auto,Four-Door Car,404.817249
California,Male,College,3775.0,66457.0,95.0,0,Personal Auto,Four-Door Car,456.0
Arizona,Female,Bachelor,8225.0,82634.0,104.0,0,Personal Auto,SUV,324.097433
Oregon,Female,High School or Below,2564.0,0.0,69.0,0,Corporate Auto,Four-Door Car,331.2
Oregon,Male,College,2394.0,0.0,70.0,0,Personal Auto,Four-Door Car,425.266308
Nevada,Male,Bachelor,2454.0,29735.0,69.0,0,Personal Auto,Four-Door Car,331.2
California,Male,College,5144.0,61417.0,65.0,0,Personal Auto,Two-Door Car,206.01822
Oregon,Female,High School or Below,7379.0,0.0,105.0,0,Personal Auto,SUV,756.0
California,Male,High School or Below,2574.0,43846.0,65.0,1,Personal Auto,Four-Door Car,125.52458
Arizona,Male,High School or Below,22315.0,0.0,67.0,0,Personal Auto,Four-Door Car,482.4
Nevada,Female,College,2430.0,33775.0,61.0,0,Personal Auto,Two-Door Car,292.8
Oregon,Male,College,6161.0,96988.0,77.0,0,Personal Auto,Two-Door Car,369.6
Arizona,Male,Bachelor,7912.0,0.0,114.0,0,Personal Auto,Two-Door Car,820.8
Oregon,Female,Doctor,5535.0,81945.0,68.0,0,Personal Auto,Four-Door Car,47.451832
Arizona,Female,Bachelor,2383.0,0.0,65.0,0,Personal Auto,Four-Door Car,27.031485
Nevada,Female,Bachelor,6991.0,19019.0,186.0,0,Personal Auto,Luxury SUV,1003.050834
Oregon,Female,Bachelor,2885.0,62579.0,72.0,0,Personal Auto,Four-Door Car,326.242099
California,Female,High School or Below,41788.0,46587.0,119.0,2,Personal Auto,Four-Door Car,571.2
Arizona,Female,Bachelor,2849.0,0.0,81.0,0,Personal Auto,Four-Door Car,583.2
Arizona,Female,Bachelor,8123.0,0.0,78.0,0,Special Auto,Four-Door Car,561.6
Washington,Male,High School or Below,9661.0,0.0,135.0,0,Corporate Auto,SUV,648.0
California,Male,High School or Below,4488.0,0.0,66.0,0,Corporate Auto,Four-Door Car,758.460636
California,Male,College,4561.0,29327.0,118.0,0,Special Auto,Four-Door Car,627.898468
Oregon,Male,Master,11546.0,81081.0,96.0,1,Corporate Auto,Four-Door Car,206.211089
Oregon,Female,High School or Below,3789.0,0.0,106.0,0,Personal Auto,SUV,763.2
Nevada,Male,Master,13503.0,57222.0,112.0,1,Personal Auto,Sports Car,297.187468
Arizona,Male,College,8564.0,91147.0,107.0,0,Personal Auto,Sports Car,50.473675
California,Female,High School or Below,2913.0,76638.0,73.0,1,Personal Auto,Four-Door Car,435.189747
California,Male,Bachelor,7541.0,29697.0,64.0,0,Personal Auto,Four-Door Car,147.128736
